"MIXINGCOEFFICIENT.1.","MIXINGCOEFFICIENT.2.","MIXINGCOEFFICIENT.3.","MIXINGCOEFFICIENT.4.","MIXINGCOEFFICIENT.5.","MIXINGCOEFFICIENT.6.","MIXINGCOEFFICIENT.7.","MIXINGCOEFFICIENT.8.","MIXINGCOEFFICIENT.9.","MIXINGCOEFFICIENT.10.","MIXINGCOEFFICIENT.11.","MIXINGCOEFFICIENT.12.","MIXINGCOEFFICIENT.13.","MIXINGCOEFFICIENT.14.","MIXINGCOEFFICIENT.15.","MIXINGCOEFFICIENT.16.","MIXINGCOEFFICIENT.17.","MIXINGCOEFFICIENT.18.","MIXINGCOEFFICIENT.19.","MIXINGCOEFFICIENT.20.","MIXINGCOEFFICIENT.21.","MIXINGCOEFFICIENT.22.","MIXINGCOEFFICIENT.23.","MIXINGCOEFFICIENT.24.","MIXINGCOEFFICIENT.25.","MIXINGCOEFFICIENT.26.","MIXINGCOEFFICIENT.27.","MIXINGCOEFFICIENT.28.","MIXINGCOEFFICIENT.29.","MIXINGCOEFFICIENT.30.","MIXINGCOEFFICIENT.31.","MIXINGCOEFFICIENT.32.","MIXINGCOEFFICIENT.33.","MIXINGCOEFFICIENT.34.","MIXINGCOEFFICIENT.35.","MIXINGCOEFFICIENT.36.","MIXINGCOEFFICIENT.37.","MIXINGCOEFFICIENT.38.","MIXINGCOEFFICIENT.39.","MIXINGCOEFFICIENT.40.","MIXINGCOEFFICIENT.41.","MIXINGCOEFFICIENT.42.","MIXINGCOEFFICIENT.43.","MIXINGCOEFFICIENT.44.","MIXINGCOEFFICIENT.45.","MIXINGCOEFFICIENT.46.","MIXINGCOEFFICIENT.47.","MIXINGCOEFFICIENT.48.","MIXINGCOEFFICIENT.49.","MIXINGCOEFFICIENT.50.","MIXINGCOEFFICIENT.51."
"11",7.2038467e-05,0.010387486,0.019789404,0.028576468,0.036913646,0.044885855,0.052545688,0.059928502,0.06705991,0.07396024,0.080646386,0.087133132,0.093433324,0.099558609,0.10551978,0.11132706,0.11699025,0.1225189,0.12792257,0.13321074,0.13839314,0.14347963,0.14848033,0.15340564,0.15826633,0.16306564,0.1548623,0.14674969,0.1387376,0.13082814,0.12302383,0.11532759,0.10774277,0.10027322,0.092923281,0.085697871,0.07860254,0.071643562,0.064828041,0.05816406,0.051660869,0.045329144,0.039181334,0.033232163,0.027499369,0.022004846,0.01677657,0.011852184,0.0072870616,0.0031807748,1.3999962e-06
"12",6.4670353e-05,0.0093682458,0.01797767,0.026113964,0.033899269,0.041394525,0.048639081,0.055657335,0.062467875,0.069085874,0.075523289,0.081790033,0.087895185,0.093847132,0.099653706,0.10532257,0.11086096,0.11627652,0.12157696,0.12677018,0.13186435,0.13686794,0.14178978,0.146521,0.15095317,0.15535504,0.14845095,0.1405173,0.13313511,0.12568565,0.11828822,0.11098469,0.10377894,0.096675261,0.089678397,0.082793573,0.076026574,0.069383812,0.062872427,0.056500403,0.050276726,0.044211584,0.038316638,0.032605387,0.027093694,0.021800557,0.016749331,0.011969888,0.0075032035,0.0034163761,1.8058148e-06
"13",0.00014200269,0.020698069,0.039376983,0.056696926,0.073003146,0.088486604,0.10326803,0.11743207,0.13104231,0.14414867,0.15679277,0.16901014,0.18083226,0.19228742,0.203402,0.21420104,0.22470845,0.23494762,0.24494188,0.25471443,0.26428885,0.27368871,0.2829382,0.29206201,0.30089039,0.31000156,0.29405367,0.27864969,0.26342854,0.24835977,0.23352763,0.21893561,0.20458799,0.19048987,0.17664728,0.16306716,0.14975752,0.13672748,0.12398742,0.11154907,0.099425727,0.087632391,0.076185984,0.065105564,0.054412529,0.044130753,0.034286521,0.024907971,0.016023477,0.0076602507,4.6315239e-06
"14",7.937203e-05,0.01144495,0.021800158,0.031475407,0.040654405,0.049432607,0.057869422,0.06600495,0.073868218,0.081481963,0.088864823,0.096032519,0.10299929,0.10977793,0.11638029,0.12281744,0.12910035,0.13523971,0.14124607,0.14713004,0.1529024,0.15857432,0.16415714,0.16966253,0.17510252,0.18048954,0.17147039,0.16256088,0.15376282,0.14507847,0.13651052,0.12806209,0.11973681,0.11153879,0.10347267,0.095543666,0.087757647,0.080121167,0.072641568,0.065327084,0.058186963,0.051231633,0.044472899,0.037924197,0.031600925,0.025520893,0.019704981,0.014178306,0.0089730589,0.0041409192,2.1783286e-06
"15",5.6359016e-05,0.0080927503,0.015429601,0.022310829,0.028861943,0.035145938,0.041201536,0.047054592,0.052723781,0.058223437,0.063565354,0.068759529,0.073814755,0.078739096,0.083540034,0.088224733,0.092800179,0.097273253,0.10165098,0.10594041,0.11014874,0.11428339,0.11835212,0.12236289,0.12632405,0.1302444,0.12376499,0.11735979,0.11103054,0.10477925,0.098608264,0.092520198,0.086518011,0.080605003,0.074784844,0.069061609,0.063439818,0.057924484,0.052521176,0.047236095,0.042076168,0.037049166,0.032163858,0.027430205,0.022859629,0.018465374,0.014263056,0.010271568,0.0065150229,0.003030137,1.6880724e-06
"16",6.4605367e-05,0.009267992,0.017608792,0.025382615,0.032745242,0.039778105,0.046530642,0.053036128,0.059318792,0.065397334,0.071286751,0.076999285,0.082545837,0.0879364,0.093180034,0.098285612,0.10326181,0.10811774,0.11286228,0.11750434,0.12205291,0.12651708,0.13090617,0.13522971,0.13949754,0.14371983,0.13647045,0.1293108,0.12224232,0.11526679,0.10838637,0.10160357,0.094921292,0.088342863,0.081872047,0.075513109,0.069270859,0.063150729,0.057158862,0.051302232,0.045588792,0.040027683,0.034629506,0.029406707,0.024374129,0.019549852,0.014956561,0.010624014,0.0065944858,0.0029407832,1.4212747e-06
"17",7.1674967e-05,0.01039183,0.019800793,0.028570305,0.036865455,0.044775412,0.052356323,0.059647013,0.066676139,0.073466446,0.080036564,0.086402575,0.092578538,0.098577039,0.10441002,0.11008868,0.11562381,0.12102594,0.12630544,0.13147274,0.13653829,0.14151278,0.14640714,0.15123257,0.15597475,0.16070826,0.15259523,0.14462603,0.13673764,0.12895782,0.12128864,0.11373256,0.10629246,0.098971648,0.091773908,0.084703542,0.077765414,0.070965022,0.064308572,0.057803084,0.051456517,0.045277934,0.039277714,0.033467835,0.027862264,0.022477513,0.017333501,0.012455019,0.0078748246,0.0036443186,2.0129852e-06
"18",6.6053007e-05,0.0095655297,0.018203608,0.026239012,0.033828348,0.041055676,0.047974357,0.05462134,0.061024286,0.067204977,0.07318127,0.078968431,0.084579866,0.09002764,0.095322998,0.1004765,0.10549837,0.11039849,0.11518689,0.11987356,0.12446858,0.12898212,0.13342454,0.13780648,0.14213883,0.1464328,0.13904733,0.13176202,0.12457792,0.11749643,0.11051928,0.10364856,0.096886705,0.090236557,0.083701351,0.07728477,0.07099098,0.064824679,0.058791154,0.052896359,0.047146996,0.041550621,0.036115764,0.030852072,0.025770462,0.020883282,0.016204438,0.011749439,0.0075353272,0.0035822248,2.1412148e-06
"19",7.413497e-05,0.010761035,0.020448963,0.029423126,0.037867094,0.045882408,0.05353415,0.060868228,0.067919318,0.074715082,0.081278571,0.087629511,0.093785487,0.099762435,0.10557516,0.11123767,0.11676342,0.12216545,0.12745667,0.13264983,0.13775764,0.14279297,0.14776874,0.15269803,0.15759413,0.16247052,0.15440676,0.14646686,0.13865079,0.13095878,0.12339127,0.11594892,0.1086326,0.10144338,0.094382484,0.087451348,0.080651552,0.073984835,0.067453075,0.06105827,0.054802504,0.048687905,0.042716557,0.03689037,0.031210837,0.025678597,0.02029259,0.015048322,0.0099339569,0.0049210495,3.1528535e-06
"20",7.5584995e-05,0.010974534,0.020802424,0.029854907,0.038311301,0.046292487,0.053875205,0.061109619,0.068035688,0.074684381,0.081082318,0.087251653,0.093213617,0.098986217,0.1045865,0.11002986,0.11533229,0.12050712,0.12556877,0.13053036,0.13540601,0.1402093,0.1449538,0.14965255,0.15431982,0.15896894,0.15104634,0.14325353,0.13558283,0.12803488,0.12060873,0.11330444,0.10612254,0.0990636,0.092128364,0.085317605,0.07863196,0.072071249,0.065635001,0.059331402,0.053164456,0.047137403,0.041253682,0.035516615,0.029928663,0.024497349,0.019228265,0.014126417,0.0091963966,0.0044433263,2.6524575e-06
"21",5.3044349e-05,0.0076661247,0.0144058,0.020648711,0.026487532,0.032019607,0.037272087,0.042278406,0.047065811,0.051655064,0.056065267,0.060300747,0.064372967,0.06831412,0.072119392,0.07580298,0.079373941,0.08284182,0.086212884,0.089501357,0.092710593,0.095856008,0.098945456,0.10199189,0.10500285,0.10798919,0.10248548,0.097081499,0.091769298,0.086550979,0.081427584,0.076402749,0.071479024,0.066666018,0.061968935,0.057388826,0.052925619,0.048578474,0.044343491,0.040215119,0.036182827,0.032157038,0.028123619,0.024177601,0.020350555,0.01664444,0.013061061,0.0096001199,0.0062636648,0.0030469651,1.8666788e-06
"22",5.4259155e-05,0.0078252754,0.014838666,0.021320872,0.027407004,0.033171774,0.038662567,0.043912701,0.048947734,0.053787988,0.058450313,0.06294922,0.067297521,0.071506828,0.075587909,0.079550939,0.083405685,0.087161655,0.090828277,0.094414877,0.097930855,0.10138561,0.10478863,0.10814982,0.11147919,0.11478692,0.10895096,0.10320755,0.097557415,0.092001495,0.086540945,0.081177119,0.075911571,0.070746051,0.065682495,0.06072302,0.055869908,0.051125587,0.046492599,0.041973553,0.037571055,0.033287602,0.029125436,0.025086397,0.021171529,0.017380571,0.01371117,0.010157421,0.0067067297,0.0033319427,2.161146e-06
"23",9.7704299e-05,0.014211305,0.026956146,0.038704125,0.049706746,0.060104024,0.069985844,0.079415607,0.088441127,0.097100341,0.10542462,0.11344078,0.12117249,0.12864109,0.13586634,0.14286685,0.14966047,0.15626455,0.16269618,0.16897235,0.1751101,0.18112665,0.18703943,0.19286619,0.19862505,0.20433446,0.19376385,0.18336081,0.17312541,0.16305823,0.15316035,0.14343339,0.13387954,0.12450156,0.11530284,0.10628748,0.097460317,0.088827032,0.080394255,0.072169703,0.064162346,0.056382632,0.048842769,0.041557108,0.034542657,0.027819815,0.021413491,0.015354993,0.0096860002,0.0044721601,2.4893334e-06
"24",7.4338058e-05,0.010782645,0.020436241,0.029328614,0.037651927,0.045512977,0.052980284,0.060102167,0.066915062,0.073447882,0.079724524,0.085765429,0.091588602,0.097210309,0.10264558,0.10790856,0.11301282,0.11797154,0.12279769,0.12750417,0.1321039,0.13660993,0.14103547,0.14539398,0.14969917,0.15396502,0.14596343,0.13808913,0.13034223,0.12272319,0.11523288,0.10787253,0.10064381,0.093548819,0.086590144,0.079770886,0.073094726,0.066566001,0.060189792,0.05397205,0.047919748,0.042041095,0.03634581,0.030845522,0.025554321,0.020489623,0.01567354,0.011135404,0.0069172971,0.003092389,1.5158343e-06
"25",7.4214314e-05,0.010724758,0.020362921,0.029295142,0.037705296,0.045692383,0.053318865,0.060628298,0.06765305,0.074418502,0.080945655,0.087252378,0.093354362,0.099265782,0.10499976,0.11056868,0.11598446,0.12125874,0.12640305,0.13142889,0.13634784,0.14117167,0.14591237,0.15058218,0.15519362,0.15971479,0.15158525,0.14352699,0.13558551,0.12776206,0.12005825,0.11247612,0.10501813,0.097687164,0.090486626,0.08342044,0.076493127,0.069709887,0.063076687,0.056600397,0.050288949,0.044151555,0.038199004,0.032444071,0.026902102,0.021591896,0.016537125,0.011768844,0.0073308805,0.0032972235,1.6571358e-06
"26",8.1584171e-05,0.011831566,0.022411035,0.032144397,0.04124439,0.049829394,0.057975484,0.065736402,0.073152742,0.080256774,0.08707522,0.093630983,0.099944274,0.10603339,0.11191526,0.11760587,0.12312057,0.12847427,0.13368169,0.13875748,0.14371632,0.14857305,0.15334269,0.15804054,0.16268217,0.16728348,0.15856042,0.14998099,0.14154501,0.13325268,0.12510461,0.11710187,0.10924595,0.10153883,0.093983028,0.086581597,0.079338233,0.072257333,0.065344096,0.058604686,0.052046405,0.045677886,0.039509394,0.033553228,0.027824286,0.022340902,0.017126135,0.012209969,0.0076338477,0.0034653039,1.8183911e-06
"27",6.3603469e-05,0.0091897802,0.017368744,0.024866594,0.03185209,0.038419104,0.044628095,0.050521925,0.056133108,0.061487617,0.066607075,0.071510115,0.076213272,0.080731599,0.085079105,0.089269082,0.093314355,0.097227469,0.10102084,0.1047069,0.10829813,0.1118072,0.115247,0.11863066,0.12186929,0.12504139,0.11841419,0.11193356,0.10556028,0.099295226,0.093141068,0.087100692,0.081177307,0.075373679,0.06969203,0.064138188,0.05871536,0.053426952,0.048277009,0.043270323,0.038412497,0.033710072,0.029170284,0.024801078,0.020610949,0.016608867,0.012804613,0.0092098815,0.0058398107,0.0027191845,1.5238409e-06
"28",5.3874194e-05,0.0076738013,0.014320116,0.020274667,0.025761314,0.030859789,0.035624212,0.039890535,0.043930057,0.047736633,0.051286799,0.05467817,0.057782244,0.060826078,0.063659533,0.066317311,0.068854582,0.071228822,0.073445184,0.075519082,0.077468733,0.079309733,0.081060875,0.082729596,0.084331265,0.085895999,0.08126859,0.076777702,0.072385565,0.068080233,0.063916968,0.059977998,0.056212753,0.052604087,0.049149322,0.045837337,0.042670986,0.039635942,0.036645226,0.033746602,0.030633942,0.027293818,0.02395581,0.020692581,0.017507155,0.014397809,0.011360233,0.0083961193,0.0055052252,0.0026965606,1.7070548e-06
"29",7.7633598e-05,0.011228365,0.021235523,0.030423175,0.03898139,0.047039151,0.054673363,0.061934975,0.068863793,0.075491056,0.081843981,0.087943701,0.093810527,0.099461948,0.10491578,0.11018673,0.11528989,0.12024124,0.12505358,0.12974253,0.13432266,0.13880803,0.14321346,0.14755397,0.15184489,0.15610359,0.14804764,0.14013189,0.13234503,0.12468936,0.11716311,0.10976322,0.10248271,0.095332463,0.088320353,0.081449771,0.074723718,0.068144844,0.061712987,0.055441856,0.049339822,0.04341351,0.037670645,0.032120242,0.026772941,0.021641269,0.016740012,0.012087082,0.0077042691,0.0036214351,2.0825403e-06
"30",6.1847784e-05,0.0087993851,0.016395385,0.023142874,0.029398881,0.035144286,0.040558274,0.04557784,0.050282139,0.054684253,0.058644092,0.062240864,0.065619964,0.068760972,0.07169037,0.074371492,0.076871578,0.079170312,0.080898747,0.08268983,0.084379833,0.085975869,0.087482917,0.088927678,0.090331352,0.091690196,0.086499379,0.081457877,0.076511991,0.071664706,0.066924806,0.062287618,0.057754182,0.053335479,0.049033131,0.044845982,0.040796109,0.036877445,0.033065909,0.029441416,0.025884871,0.022652138,0.019592005,0.016727388,0.014020745,0.011358314,0.0088268927,0.0063979354,0.0041718378,0.0020420942,1.2609399e-06
"31",8.731093e-05,0.012508385,0.023370216,0.032992241,0.0419911,0.050416411,0.058316028,0.065774064,0.072824865,0.079520687,0.085856196,0.091917751,0.097680499,0.10319371,0.10848088,0.11354493,0.11842218,0.12308976,0.12758273,0.13192499,0.13614194,0.14023286,0.14423078,0.14813219,0.15196823,0.15576133,0.14761433,0.1396218,0.13175424,0.12400905,0.11640996,0.10895523,0.10162513,0.09442422,0.087445816,0.080656635,0.074032613,0.067669095,0.061529626,0.055595519,0.049894594,0.04444889,0.039235364,0.033922296,0.028540192,0.023232603,0.01807459,0.013141762,0.0084520614,0.0040321793,2.439552e-06
"32",0.00011185535,0.016284764,0.030868603,0.044271603,0.056799346,0.068614263,0.079797437,0.09045308,0.10062963,0.110373,0.11971849,0.12865441,0.13720143,0.14542936,0.15335074,0.16099283,0.16829448,0.17516926,0.18197738,0.18860405,0.19507301,0.20140724,0.20763599,0.21378139,0.21986869,0.22592662,0.21450448,0.20329531,0.19226172,0.18141247,0.17075166,0.1602804,0.15000127,0.13990588,0.12999131,0.12026934,0.11073218,0.10138276,0.092226634,0.083263859,0.074484129,0.06585359,0.057392751,0.04917325,0.041208666,0.033509886,0.026096187,0.01899261,0.012223368,0.0058217874,3.4447089e-06
"33",0.00012540799,0.018261536,0.034631222,0.049685818,0.06376922,0.077067098,0.089691506,0.10172414,0.11322747,0.12425072,0.13483587,0.14501851,0.15483052,0.16429919,0.17345402,0.18231672,0.19091429,0.19926904,0.20740357,0.21534345,0.22311136,0.23072851,0.2382224,0.24561542,0.25293175,0.26019906,0.24685723,0.23374253,0.22084445,0.20816652,0.19571106,0.18347898,0.17147096,0.15968619,0.14810919,0.1367496,0.12562976,0.11475593,0.1041348,0.093773664,0.083680022,0.073860353,0.064331125,0.055104951,0.046194164,0.03761164,0.029370024,0.021479992,0.013946408,0.0067613266,4.1933339e-06
"34",0.00010283464,0.014953111,0.028337121,0.040628947,0.052109645,0.062942931,0.073222029,0.083008556,0.092355135,0.10130471,0.10988627,0.11812842,0.12605836,0.13369822,0.14107129,0.14819623,0.15509546,0.16178538,0.1682861,0.17461718,0.18079578,0.1868403,0.19277296,0.1986105,0.20437439,0.21008633,0.19926061,0.18861836,0.17814102,0.16783419,0.1576999,0.14773867,0.13795223,0.12834231,0.11890799,0.10964719,0.10057316,0.091676067,0.082966204,0.074466399,0.066182731,0.058128762,0.050318526,0.042765203,0.035483589,0.028501647,0.021848328,0.015562372,0.0097005391,0.0043640704,2.22937e-06
"35",5.5986399e-05,0.0079390588,0.014792041,0.020843663,0.026392522,0.031510018,0.036270123,0.04062284,0.044711125,0.048481683,0.051864753,0.054917614,0.057742863,0.060299397,0.062430087,0.064593378,0.066683022,0.068720908,0.070720429,0.072671555,0.07458976,0.076523016,0.078685286,0.080790919,0.082849511,0.084889547,0.080500595,0.076195451,0.071947721,0.067767128,0.063649939,0.05959775,0.055614468,0.051703268,0.047867692,0.04411278,0.040416695,0.036869376,0.033446095,0.030116413,0.026941017,0.023927569,0.021054529,0.018420599,0.015914118,0.013438048,0.010920706,0.0081175651,0.0053557774,0.002658765,1.7367332e-06
"36",5.3694157e-05,0.0076855417,0.014418794,0.020504566,0.026092475,0.031265554,0.036077394,0.04056622,0.044761339,0.048686556,0.052362156,0.055806173,0.05903524,0.0620652,0.064909891,0.067315821,0.069342001,0.070746423,0.071784444,0.072753182,0.073513203,0.074092825,0.074274162,0.07364358,0.073099214,0.071650849,0.066792637,0.062599792,0.058214544,0.053759041,0.049308121,0.044884128,0.040531315,0.036332334,0.032254474,0.028298045,0.024512866,0.020951445,0.017636821,0.014580511,0.01168678,0.0089262084,0.0064791679,0.0044327038,0.0034765971,0.0028971618,0.0024963901,0.002052299,0.0016416711,0.00099780161,9.3522619e-07
"37",5.3642784e-05,0.007639131,0.014255916,0.020171595,0.025610748,0.030611678,0.035258629,0.039566175,0.043563892,0.047284892,0.050746521,0.05395871,0.056949396,0.059737433,0.062328749,0.063924908,0.065727373,0.067313121,0.068775143,0.070003784,0.070845639,0.070809855,0.070397031,0.070213684,0.069689997,0.068905926,0.064897802,0.061120077,0.057266282,0.053390222,0.049514322,0.045669341,0.041849312,0.038144036,0.034504922,0.030966742,0.027520901,0.024260011,0.021166536,0.018201853,0.015393593,0.012652036,0.010586445,0.0086901767,0.0072715761,0.005946545,0.0046945313,0.0034171399,0.0022328966,0.0011409784,9.1140939e-07
"38",5.2955458e-05,0.007588378,0.014258353,0.020311172,0.025895697,0.031095085,0.035963344,0.040539197,0.044852451,0.048927331,0.052784415,0.056345448,0.059587374,0.062738092,0.065709825,0.068517302,0.071172738,0.07368911,0.076079064,0.078204083,0.080238425,0.082040844,0.083636502,0.084922895,0.086051742,0.086890257,0.082485272,0.078221552,0.073788619,0.069313252,0.064816631,0.060345573,0.055950993,0.051643494,0.047431172,0.043323037,0.03932491,0.035444333,0.03168918,0.02806944,0.024599023,0.021221248,0.018118543,0.015133617,0.012217452,0.0096186926,0.0072774419,0.0050909832,0.0031638827,0.0015039509,9.8816905e-07
